蛋白丧失胃肠综合征 20 mil
胆囊-结肠肝曲粘连综合征 20 mil
胆石症 20 mil
胆囊切除术后综合征 20 mil
大肠息肉 20 mil
多发性消化道息肉综合征 20 mil
大肠梗阻 20 mil
胆汁性肝硬化 20 mil
丁型病毒性肝炎 20 mil
胆汁返流性胃炎 20 mil
胆管癌 20 mil
大肠类癌 20 mil
毒蕈中毒 20 mil
敌鼠中毒 20 mil
大肠癌 20 mil
大肠恶性淋巴瘤 20 mil
Ehler-Danlos综合征 20 mil
儿童胰腺功能不全并中性粒细胞减少症综合征 20 mil
儿童腹痛 20 mil
呃逆症 20 mil
非溃疡消化不良 20 mil
分流性高胆红素血症综合征 20 mil
粪类圆线虫病 20 mil
腹肌缺如综合征 20 mil
腹绞痛综合征 20 mil
腹膜后感染与脓肿 20 mil
腹膜后间隙出血 20 mil
腹膜后淋巴结炎 20 mil
腹膜后腔液体渗病 20 mil
腹膜后疝 20 mil
腹膜间皮瘤 20 mil
腹腔动脉压迫综合征 20 mil
腹型癫痫综合征 20 mil
腹型偏头痛综合征 20 mil
腹主动脉血栓形成综合征 20 mil
腹卒中综合征 20 mil
Felty综合征 20 mil
腹痛 20 mil
腹膜炎 20 mil
腹泻 20 mil
反流性食管炎 20 mil
沙门氏菌属食物中毒 20 mil
放射性肠炎 20 mil
福尔马林中毒 20 mil
发芽马铃薯中毒 20 mil
副溶血性弧菌食物中毒 20 mil
非寄生虫性肝囊肿 20 mil
非酒精性脂肪性肝病 20 mil
非霍乱弧菌感染 20 mil
肛门闭锁 20 mil
高锰酸钾中毒 20 mil
肝-甲状腺综合征 20 mil
肝纤维化 20 mil
肝肺综合症 20 mil
Gardner综合征 20 mil
功能性呕吐 20 mil
肝性脊髓病 20 mil
肝炎双重感染 20 mil
肝炎后综合征 20 mil
膈膨出和麻痹 20 mil
肝性脑病 20 mil
肝硬化 20 mil
肝脓肿 20 mil
功能性消化不良 20 mil
钩虫病 20 mil
肝腺瘤 20 mil
肝外胆管损伤 20 mil
肝损伤 20 mil
肝囊肿 20 mil
肝包虫囊肿 20 mil
膈下脓肿 20 mil
肝血管瘤 20 mil
钩虫性十二指肠炎综合征 20 mil
膈先天性缺损 20 mil
膈疝 20 mil
肛管、直肠、结肠狭窄 20 mil
膈扑动 20 mil
含亚硝酸盐类植物性食物中毒 20 mil
化脓性汗腺炎 20 mil
回盲瓣综合征 20 mil
活动盲肠综合征 20 mil
横膈下结肠嵌入综合征 20 mil
黄疸 20 mil
黑色素斑-胃肠多发性息肉综合征 20 mil
蛔虫病 20 mil
霍乱样综合征 20 mil
结、直肠黑变病 20 mil
结肠粪性穿孔 20 mil
结肠憩室病 20 mil
甲醇中毒 20 mil
局部麻醉药中毒 20 mil
结核性腹膜炎 20 mil
急性胃扩张 20 mil
急性化脓性胆管炎 20 mil
急性出血性坏死性肠炎 20 mil
结肠闭锁 20 mil
结肠直肠损伤 20 mil
结核性肠系膜淋巴结炎 20 mil
结肠扭转 20 mil
结肠瘘 20 mil
结肠癌 20 mil
急性胃粘膜病变 20 mil
急性腐蚀性胃炎 20 mil
急性单纯性胃炎 20 mil
假膜性肠炎 20 mil
家族性结肠息肉 20 mil
急性腹膜炎 20 mil
酒精性肝病 20 mil
甲型肝炎 20 mil
急性胃肠炎 20 mil
结肠息肉 20 mil
急性胃炎 20 mil
急性阑尾炎 20 mil
巨膀胱-小结肠-肠蠕动不良综合征 20 mil
结缔组织性肠炎 20 mil
急性腹型-高脂血症综合征 20 mil
Turcot综合征 20 mil
急性结肠假性梗阻综合征 20 mil
急性胆囊炎 20 mil
吉尔伯特综合征 20 mil
结石性胆囊炎 20 mil
急性胰腺炎 20 mil
结肠损伤 20 mil
可拉明中毒 20 mil
奎宁中毒 20 mil
克罗恩病 20 mil
α1-抗胰蛋白酶缺乏症 20 mil
溃疡性结肠炎 20 mil
磷中毒 20 mil
轮状病毒所致胃肠炎 20 mil
类癌 20 mil
氯丙嗪类中毒 20 mil
氯喹中毒 20 mil
淋菌性肛门直肠炎 20 mil
阑尾寄生虫病 20 mil
轮状病毒性肠炎 20 mil
良性阵发性腹膜炎综合征 20 mil
痢疾后综合症 20 mil
蓝色橡皮泡痣综合症 20 mil
老年急性阑尾炎 20 mil
淋巴结-胆道综合征 20 mil
郎-奥韦综合征 20 mil
旅游者腹泻 20 mil
慢性胰腺炎 20 mil
Milk-Alkali综合征 20 mil
麦胶性肠病 20 mil
慢性溃疡性结肠炎 20 mil
弥漫性食管痉挛 20 mil
慢性胃炎 20 mil
毛石肠梗阻综合征 20 mil
盲袢综合征 20 mil
尼曼－匹克氏病 20 mil
农药中毒 20 mil
脑肝肾综合征 20 mil
浓缩胆汁综合征 20 mil
诺沃克类病毒胃肠炎 20 mil
粘连性肠梗阻 20 mil
囊性纤维化 20 mil
脾破裂 20 mil
葡萄球菌食物中毒 20 mil
硼酸中毒 20 mil
脾功能亢进 20 mil
脾-肝综合征 20 mil
Plummer-Vinson综合征 20 mil
贲门癌 20 mil
盆底痉挛综合症 20 mil
强酸、强碱中毒 20 mil
汽油、煤油中毒 20 mil
汽油中毒 20 mil
强碱类中毒 20 mil
驱蛔灵中毒 20 mil
缺血性结肠炎 20 mil
缺血性肝炎 20 mil
倾倒综合征 20 mil
脐膨出-巨舌-巨大躯体综合征 20 mil
铅中毒 20 mil
乳头状腺瘤 20 mil
热带口炎性腹泻 20 mil
瑞氏综合症 20 mil
杀虫脒中毒 20 mil
砷中毒 20 mil
水合氯醛中毒 20 mil
四氯化碳中毒 20 mil
嗜酸细胞性胃肠炎 20 mil
食管异物 20 mil
十二指肠先天性缺如、闭锁和狭窄 20 mil
十二指肠血管性压迫综合征 20 mil
神经性呕吐 20 mil
食管癌 20 mil
上消化道出血 20 mil
十二指肠憩室梗阻性黄疸综合征 20 mil
十二指肠壅积症 20 mil
神经型食物中毒 20 mil
食物中毒 20 mil
食管失弛缓症 20 mil
食管憩室 20 mil
食管破裂 20 mil
食管平滑肌瘤 20 mil
食管瘢痕性狭窄 20 mil
食管贲门粘膜撕裂综合征 20 mil
输入袢综合征 20 mil
食管损伤 20 mil
石膏综合征 20 mil
十二指肠憩室 20 mil
十二指肠白点综合征 20 mil
神经性肠梗阻综合症 20 mil
杀鼠剂中毒 20 mil
锑中毒 20 mil
铁中毒 20 mil
嗜酸性细胞胃肠炎 20 mil
特发性腹膜后纤维化 20 mil
铊中毒 20 mil
糖原累积症 20 mil
特发性非硬化性门脉高压综合征 20 mil
吞气症 20 mil
胃癌 20 mil
无机磷中毒 20 mil
五氯酚钠中毒 20 mil
胃心综合征 20 mil
胃损伤 20 mil
胃下垂 20 mil
胃轻瘫综合征 20 mil
胃平滑肌肉瘤 20 mil
胃扭转 20 mil
胃空肠输入袢综合征 20 mil
胃节律紊乱综合征 20 mil
胃肠道外瘘 20 mil
胃、十二指肠溃疡急性穿孔 20 mil
胃、十二指肠溃疡出血 20 mil
胃肠型食物中毒 20 mil
胃泌素瘤 20 mil
胃肠食物不耐受症 20 mil
胃肠道功能紊乱 20 mil
胃粘膜脱垂症 20 mil
胃切除后胆汁返流性胃炎 20 mil
胃潴留 20 mil
胃病 20 mil
无胆色素尿性黄疸综合征 20 mil
吻合口溃疡 20 mil
Whipple病 20 mil
胃肠道伴癌综合征 20 mil
戊型病毒性肝炎 20 mil
网膜肿瘤 20 mil
网膜原发性节段性梗死 20 mil
网膜炎 20 mil
网膜囊肿 20 mil
伪膜性肠炎 20 mil
胃息肉 20 mil
胃良性肿瘤 20 mil
小肠损伤 20 mil
小儿时期常见的呕吐 20 mil
先天性肠闭锁与狭窄 20 mil
先天性肠旋转异常 20 mil
蝎子螫伤 20 mil
锌中毒 20 mil
消化性溃疡 20 mil
先天性胆道闭锁 20 mil
消化道重复畸形 20 mil
小肠系膜损伤 20 mil
新生儿胆红素脑病 20 mil
先天性肥厚性幽门狭窄 20 mil
小儿厌食症 20 mil
先天性巨结肠 20 mil
小儿呕吐 20 mil
小儿急性胆囊炎 20 mil
小肠瘘 20 mil
细菌性肝脓肿 20 mil
下消化道出血 20 mil
小儿消化性溃疡 20 mil
小肠吸收不良综合征 20 mil
小儿急性胰腺炎 20 mil
心源性肝硬化 20 mil
新生儿呕吐 20 mil
新生儿肝炎综合征 20 mil
溴中毒 20 mil
血吸虫肠病 20 mil
吸收不良综合征 20 mil
心血管和血栓栓塞综合征 20 mil
消化道出血 20 mil
先天性食管闭锁 20 mil
消化系癌伴血液病综合征 20 mil
先天性梅毒性肝硬化 20 mil
血色病 20 mil
细菌性痢疾 20 mil
消化道憩室病 20 mil
先天性直肠肛门畸形 20 mil
小儿先天性巨结肠 20 mil
乙胺嘧啶中毒 20 mil
乙酰苯胺类中毒 20 mil
有机氯杀虫剂中毒 20 mil
幽门梗阻 20 mil
原发性肝内硬化综合征 20 mil
胰腺损伤 20 mil
胰腺脑病综合征 20 mil
胰腺假性囊肿 20 mil
药物性胃病 20 mil
原发性胆汁性肝硬化 20 mil
营养不良性肝硬化 20 mil
药物性肝硬化 20 mil
亚硝酸盐中毒 20 mil
银杏中毒 20 mil
药物性肝病 20 mil
乙肝 20 mil
异位ACTH综合征 20 mil
胰胆汁综合征 20 mil
胰胆管合流异常综合征 20 mil
原发性腹膜后肿瘤 20 mil
鱼肝中毒 20 mil
鱼胆中毒 20 mil
原发性肝癌 20 mil
真菌性食物中毒 20 mil
真菌中毒症 20 mil
直肠损伤 20 mil
脂肪肝 20 mil
致死性肝内胆汁淤积综合征 20 mil
Zieve综合征 20 mil
肿瘤性息肉 20 mil
直肠脱垂 20 mil
紫绀-杵状指-肝病综合征 20 mil
早孕反应 20 mil
自发性食管破裂 20 mil
卓－艾氏综合征 20 mil
真菌性肠炎 20 mil
巴特综合征 20 mil
成人多囊肾 20 mil
产褥感染 20 mil
常染色体显性多囊肾 20 mil
多囊肾 20 mil
等渗性脱水 20 mil
低渗性脱水 20 mil
低钾血症 20 mil
儿童遗尿症 20 mil
恶性高血压性小动脉性肾硬化 20 mil
非特异性尿道炎 20 mil
非IgA系膜增生性肾炎 20 mil
非淋菌性尿道炎 20 mil
高渗性脱水 20 mil
梗阻性尿路疾病 20 mil
高血压肾病 20 mil
肝源性肾损害 20 mil
高钾血症 20 mil
间质性膀胱炎 20 mil
急性风湿热肾损害 20 mil
急性肾盂肾炎 20 mil
急性肾功能衰竭 20 mil
急性肾小管坏死 20 mil
间质性肾炎 20 mil
急进性肾炎 20 mil
近端(Ⅱ型)肾小管性酸中毒 20 mil
急性肾炎 20 mil
急性肾小管间质性肾炎 20 mil
急性肾炎综合征 20 mil
局灶性肾小球硬化症 20 mil
良性高血压性小动脉性肾硬化 20 mil
流行性出血热 20 mil
狼疮性肾炎 20 mil
链球菌感染后的急性肾小球肾炎 20 mil
类风湿性关节炎肾损害 20 mil
慢性呼吸衰竭 20 mil
免疫介导性肾脏病 20 mil
慢性肾功能衰竭 20 mil
膜性肾小球肾炎 20 mil
慢性肾盂肾炎 20 mil
慢性肾炎 20 mil
尿路真菌感染 20 mil
尿失禁 20 mil
尿道炎 20 mil
尿崩症 20 mil
尿道结石 20 mil
钠过多 20 mil
尿路感染 20 mil
膀胱炎 20 mil
膀胱颈挛缩 20 mil
膀胱癌 20 mil
溶血尿毒综合征 20 mil
肾前性肾功能衰竭 20 mil
肾结核对侧肾积水 20 mil
肾及输尿管重复畸形 20 mil
神经源性膀胱 20 mil
输尿管损伤 20 mil
肾发育不全 20 mil
肾积水 20 mil
肾硬化症 20 mil
肾及输尿管结石 20 mil
肾结核 20 mil
肾病综合征 20 mil
肾下垂 20 mil
肾石症 20 mil
肾血管性高血压 20 mil
双侧先天性肾上腺皮质增生 20 mil
肾上腺皮质功能减退症 20 mil
水过多 20 mil
烧伤后急性肾功能衰竭 20 mil
肾脏损伤 20 mil
肾动脉粥样栓塞 20 mil
肾囊肿 20 mil
肾细胞癌 20 mil
肾盂肾炎 20 mil
肾小管性酸中毒 20 mil
肾动脉闭塞 20 mil
蹄铁形肾 20 mil
特异性肾实质疾病 20 mil
糖尿病肾病 20 mil
微小病变性肾病 20 mil
血尿 20 mil
小儿原发性肾病综合征 20 mil
小儿尿感 20 mil
小儿慢性肾功能衰竭 20 mil
小儿急性肾功能衰竭 20 mil
小儿肾小管性酸中毒 20 mil
婴幼儿阴道炎 20 mil
阴茎纤维性海绵体炎 20 mil
遗尿症 20 mil
原发性小血管炎性肾损害 20 mil
原发性IgA肾病 20 mil
隐匿性肾小球肾炎 20 mil
中毒性肾病 20 mil
紫癜性肾炎 20 mil
癌性神经肌病 20 mil
阿尔茨海默病 20 mil
安眠药中毒 20 mil
阿片中毒 20 mil
臂丛神经痛 20 mil
Creutzfeldt-Jakob病 20 mil
痴呆综合征 20 mil
纯植物神经功能衰竭 20 mil
丛集性头痛 20 mil
多发性硬化 20 mil
动眼、滑车及外展神经疾病 20 mil
多发性神经炎 20 mil
多发性末梢神经炎 20 mil
短暂性脑缺血发作 20 mil
大便失禁 20 mil
儿童学习能力障碍 20 mil
儿童口吃 20 mil
耳源性脑脓肿 20 mil
风湿性舞蹈病 20 mil
腓总神经损害 20 mil
吩噻嗪类抗精神病药物中毒 20 mil
膈肌麻痹 20 mil
格林－巴利综合征 20 mil
肝豆状核变性 20 mil
海绵窦血栓 20 mil
昏迷 20 mil
昏厥 20 mil
颈椎病 20 mil
僵人综合征 20 mil
急性脊髓炎 20 mil
脊髓压迫症 20 mil
延髓进行性麻痹 20 mil
结节性硬化病 20 mil
脊髓亚急性联合变性 20 mil
脊髓血管病 20 mil
紧张性头痛 20 mil
脊神经根炎 20 mil
酒精中毒 20 mil
急性中毒性脑炎 20 mil
老年痴呆 20 mil
雷诺综合征 20 mil
老年眩晕 20 mil
老年性耳聋 20 mil
淋巴细胞脉络丛脑膜炎 20 mil
末梢神经炎 20 mil
慢性进行性舞蹈病 20 mil
麻痹性臂丛神经炎 20 mil
面神经炎 20 mil
脑出血 20 mil
脑血栓 20 mil
脑肺吸虫病 20 mil
脑动脉硬化症 20 mil
脑脓肿 20 mil
脑梗塞 20 mil
脑性瘫痪综合征 20 mil
皮肌炎 20 mil
偏头痛 20 mil
帕金森病 20 mil
氰化物中毒 20 mil
全植物神经功能不全 20 mil
前庭神经炎 20 mil
桡神经麻痹 20 mil
上矢状窦血栓性静脉炎 20 mil
三环类抗忧郁药中毒 20 mil
肾上腺素中毒 20 mil
士的宁中毒 20 mil
神经系统的放射性损伤 20 mil
手足徐动症 20 mil
视神经炎 20 mil
视神经萎缩 20 mil
神经症 20 mil
Shy-Drager综合征 20 mil
头-面血管瘤综合征 20 mil
舌咽神经痛 20 mil
视束病变 20 mil
神经鞘瘤 20 mil
神经衰弱 20 mil
神经梅毒 20 mil
糖尿病性神经病 20 mil
头痛 20 mil
羰基镍中毒 20 mil
位置性眩晕 20 mil
小儿结核性脑膜炎 20 mil
溴氯菊酯中毒 20 mil
小舞蹈病 20 mil
新生儿惊厥 20 mil
小儿脑瘫 20 mil
运动神经元疾病 20 mil
意识障碍 20 mil
有机磷农药中毒 20 mil
晕厥 20 mil
咽肌麻痹 20 mil
遗传性共济失调 20 mil
运动神经元病 20 mil
晕动病 20 mil
咽部神经鞘膜瘤 20 mil
压迫性视神经病变 20 mil
正中神经损伤 20 mil
躁狂症 20 mil
中枢神经兴奋药中毒 20 mil
镇静、安定、催眠药中毒 20 mil
直立性低血压 20 mil
植物神经功能紊乱 20 mil
周期性麻痹 20 mil
重症肌无力危象 20 mil
重症肌无力 20 mil
枕大神经痛 20 mil
蛛网膜炎 20 mil
周期性瘫痪 20 mil
周围神经病损 20 mil
ADH分泌过多综合征 20 mil
闭经 20 mil
垂体瘤 20 mil
成人全垂体功能减退 20 mil
垂体危象与垂体卒中 20 mil
垂体前叶机能减退症 20 mil
垂体性矮小病 20 mil
单纯性甲状腺肿 20 mil
多囊卵巢综合征 20 mil
单纯性肥胖 20 mil
多腺体缺陷综合征 20 mil
多发性内分泌肿瘤综合征Ⅰ型 20 mil
低血糖症 20 mil
代谢性碱中毒 20 mil
代谢性酸中毒 20 mil
儿童睡眠障碍 20 mil
肥胖症 20 mil
高渗性非酮症性糖尿病昏迷 20 mil
高血脂 20 mil
骨质疏松 20 mil
Graves病 20 mil
黄瘤 20 mil
呼吸性碱中毒 20 mil
呼吸性酸中毒 20 mil
甲状腺功能减退 20 mil
甲状腺功能正常的甲状腺肿大 20 mil
静止性淋巴细胞性甲状腺炎 20 mil
甲状腺腺瘤 20 mil
甲状腺舌管囊肿与瘘 20 mil
继发性肾上腺功能不足 20 mil
急性颌下腺炎 20 mil
急性乳腺炎 20 mil
急性淋巴结炎 20 mil
假性甲状旁腺功能减退症 20 mil
继发性甲状旁腺功能亢进症 20 mil
脚气病 20 mil
巨人症及肢端肥大症 20 mil
基底细胞腺瘤 20 mil
颈部淋巴结结核 20 mil
库欣综合征 20 mil
克兰费尔特综合征 20 mil
慢性淋巴细胞性甲状腺炎 20 mil
泌乳素瘤 20 mil
慢性淋巴结炎 20 mil
男性乳房肥大症 20 mil
男性生殖腺机能减退症 20 mil
粘多糖沉积病 20 mil
男子乳房发育症 20 mil
内分泌性眼球突出 20 mil
皮脂腺痣 20 mil
气管支气管异物 20 mil
雀斑 20 mil
乳腺增生 20 mil
乳腺癌 20 mil
乳溢 20 mil
乳头状囊腺癌 20 mil
肾上腺危象 20 mil
舌扁平苔藓 20 mil
松果体瘤 20 mil
嗜酸性腺瘤 20 mil
嗜铬细胞瘤 20 mil
糖尿病乳酸性酸中毒 20 mil
糖尿病酮症酸中毒 20 mil
糖尿病足 20 mil
维生素C缺乏病 20 mil
维生素D中毒症 20 mil
维生素E缺乏病 20 mil
外科皮脂腺囊肿 20 mil
外科淋巴管瘤 20 mil
新生儿低血糖症与高血糖症 20 mil
涎瘘 20 mil
胸腺瘤 20 mil
血卟啉病 20 mil
涎腺病毒病 20 mil
涎石病 20 mil
下丘脑疾病 20 mil
性变态 20 mil
腺样体肥大 20 mil
涎腺囊肿 20 mil
腺泡细胞癌 20 mil
涎腺的未分化癌 20 mil
涎腺结核 20 mil
腺样囊性癌 20 mil
腺淋巴瘤 20 mil
涎腺混合瘤 20 mil
亚急性甲状腺炎 20 mil
原发性醛固酮增多症 20 mil
c胰岛功能性β细胞瘤 20 mil
胰岛素瘤 20 mil
原发性甲状旁腺功能亢进症 20 mil
溢乳闭经综合征 20 mil
白细胞减少症和粒细胞缺乏症 20 mil
白血病 20 mil
白血病性咽峡炎 20 mil
出血性疾病 20 mil
单纯红细胞再障性贫血 20 mil
低钙血症和低镁血症 20 mil
地中海贫血 20 mil
多发性骨髓瘤 20 mil
恶性组织细胞病 20 mil
恶性淋巴瘤 20 mil
非酮症高血糖-高渗性昏迷 20 mil
复合型酸碱失衡 20 mil
骨髓痨性贫血 20 mil
骨髓纤维化 20 mil
骨髓增生异常综合征 20 mil
过敏性紫癜 20 mil
何杰金病 20 mil
获得性血小板功能障碍 20 mil
获得性循坏抗凝物质增多综合征 20 mil
化脓性骨髓炎 20 mil
霍奇金淋巴瘤 20 mil
菌血症 20 mil
巨球蛋白血症 20 mil
急性白血病 20 mil
巨幼细胞性贫血 20 mil
急性淋巴细胞性白血病 20 mil
淋巴细胞减少症 20 mil
镰状细胞病 20 mil
类白血病反应 20 mil
粒细胞缺乏症 20 mil
绿色瘤 20 mil
镁过多症 20 mil
镁缺乏症 20 mil
慢性疾病的贫血 20 mil
弥散性血管内凝血 20 mil
慢性骨髓炎 20 mil
慢性粒细胞性白血病 20 mil
慢性淋巴细胞性白血病 20 mil
尿道上裂 20 mil
充血性脾肿大 20 mil
贫血 20 mil
破伤风 20 mil
